benchmark,parsed_benchmark_name,sst_size_mb,input_data_mb,requested_input_sst_count,input_path_component,value_size,key_size,requested_subcompactions,requested_bg_threads,num_repeats,benchmark_elapsed_s,compaction_time_micros,compaction_time_count,compaction_runs,preload_entries,target_logical_input_bytes,preload_sst_count,preload_sst_bytes,preload_db_bytes,compaction_count,actual_subcompactions_avg,actual_subcompactions_max,total_compaction_wall_s,total_compaction_cpu_s,total_compaction_read_io_s,total_compaction_write_io_s,read_pct,write_pct,compute_pct,cpu_resource_pct,total_input_bytes,total_output_bytes,total_input_records,total_output_records,target_logical_input_records,total_logical_input_bytes,total_logical_output_bytes,input_throughput_mib_per_sec,output_throughput_mib_per_sec,logical_input_throughput_mib_per_sec,logical_target_throughput_mib_per_sec,total_rw_throughput_mib_per_sec,logical_input_throughput_records_per_sec,logical_output_throughput_records_per_sec,logical_target_throughput_records_per_sec,total_rw_throughput_records_per_sec,logical_input_throughput_mrecords_per_sec,logical_output_throughput_mrecords_per_sec,logical_target_throughput_mrecords_per_sec,total_rw_throughput_mrecords_per_sec,avg_device_util_pct,max_device_util_pct,avg_device_queue_depth,avg_device_rkib_per_sec,avg_device_wkib_per_sec,avg_process_cpu_pct,max_process_cpu_pct,avg_system_cpu_busy_pct,avg_system_cpu_iowait_pct,avg_foreground_cpu_pct,avg_compaction_cpu_pct,avg_flush_cpu_pct,avg_background_cpu_pct,max_compaction_cpu_pct,benchmark_elapsed_s_std,compaction_time_micros_std,compaction_time_count_std,compaction_runs_std,preload_entries_std,target_logical_input_bytes_std,preload_sst_count_std,preload_sst_bytes_std,preload_db_bytes_std,compaction_count_std,actual_subcompactions_avg_std,actual_subcompactions_max_std,total_compaction_wall_s_std,total_compaction_cpu_s_std,total_compaction_read_io_s_std,total_compaction_write_io_s_std,read_pct_std,write_pct_std,compute_pct_std,cpu_resource_pct_std,total_input_bytes_std,total_output_bytes_std,total_input_records_std,total_output_records_std,target_logical_input_records_std,total_logical_input_bytes_std,total_logical_output_bytes_std,input_throughput_mib_per_sec_std,output_throughput_mib_per_sec_std,logical_input_throughput_mib_per_sec_std,logical_target_throughput_mib_per_sec_std,total_rw_throughput_mib_per_sec_std,logical_input_throughput_records_per_sec_std,logical_output_throughput_records_per_sec_std,logical_target_throughput_records_per_sec_std,total_rw_throughput_records_per_sec_std,logical_input_throughput_mrecords_per_sec_std,logical_output_throughput_mrecords_per_sec_std,logical_target_throughput_mrecords_per_sec_std,total_rw_throughput_mrecords_per_sec_std,avg_device_util_pct_std,max_device_util_pct_std,avg_device_queue_depth_std,avg_device_rkib_per_sec_std,avg_device_wkib_per_sec_std,avg_process_cpu_pct_std,max_process_cpu_pct_std,avg_system_cpu_busy_pct_std,avg_system_cpu_iowait_pct_std,avg_foreground_cpu_pct_std,avg_compaction_cpu_pct_std,avg_flush_cpu_pct_std,avg_background_cpu_pct_std,max_compaction_cpu_pct_std,elapsed_source,compaction_time_source,run_dir,dominant_breakdown,baseline_logical_input_throughput_mib_per_sec,baseline_input_throughput_mib_per_sec,baseline_logical_input_throughput_records_per_sec,baseline_logical_input_throughput_mrecords_per_sec,baseline_compaction_time_micros,baseline_compaction_time_micros_std,speedup_vs_subcomp1,speedup_vs_subcomp1_std,efficiency_vs_subcomp1
compactall,compactall,8,256,32,input_32sst,32,16,1,1,5,1.682608,1682608.0,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,1.0,1.0,1.682608,1.4169931999999998,0.2084322856,0.057182514399999995,12.385536418409714,3.398575781036661,84.21588780055363,84.21588780055363,317550352.0,309815429.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,179.98961265387192,175.60540779971535,152.11178221633662,152.1509689524938,355.5950204535873,3322932.58644328,3277850.7298144335,3323788.633756878,6600783.316257713,3.3229325864432795,3.2778507298144333,3.323788633756878,6.600783316257713,12.15788,51.36,0.9453400000000001,192865.52764,366109.40630000003,87.73958,99.56649999999999,5.80234,0.6910000000000001,0.0,87.73958,0.0,87.73958,99.56649999999999,0.010725985735586325,10725.985735586264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010725985735586325,0.004496011361195634,0.006504678336675454,0.00011805580110710187,0.31059351967177246,0.021566492389398763,0.28921696087791954,0.2892169608779257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1511763570878162,1.1231358890945875,0.9728755162036873,0.9731261464678971,2.27431224618239,21252.78994330825,20964.455707129026,21258.26504497345,42217.24565043729,0.02125278994330823,0.020964455707129088,0.021258265044973558,0.04221724565043711,0.5713081669291974,2.400055191865387,0.022311754749458852,3367.005173574682,6336.0920111874075,0.38902602175176054,0.03628084894266028,0.04644177429857728,0.028611536134922913,0.0,0.38902602175176054,0.0,0.38902602175176054,0.03628084894266028,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_1/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,1.0,0.0,1.0
compactall,compactall,8,256,32,input_32sst,32,16,2,1,5,0.9234254,923425.4,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,2.0,2.0,0.9234254,1.4626208,0.0,0.0581017998,0.0,6.291726775681768,93.70827322431822,158.3921750245863,317550352.0,309816287.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,327.9582105813687,319.97065805010897,277.1621493510641,277.233551315206,647.9288686314777,6054699.539957112,5972556.105057264,6056259.339664446,12027255.645014375,6.054699539957111,5.972556105057263,6.056259339664446,12.027255645014375,20.227359999999997,66.47458,2.23678,431424.48518,665215.84238,156.92782,196.98124,11.07832,1.50048,0.0,156.92782,0.0,156.92782,196.98124,0.0038807522260510294,3880.752226051027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038807522260510294,0.005918924949684727,0.0,0.0008937330827519793,0.0,0.0729326198647742,0.07293261986477236,0.6381357133630006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726609987951912,1.3392292947495574,1.16005533778841,1.160354188947657,2.7118902935447493,25341.795539100367,24997.986219021925,25348.324042291053,50339.78175812273,0.025341795539100192,0.02499798621902181,0.025348324042290975,0.05033978175812301,1.0561938204704673,2.3778635952467937,0.03359984523773889,332.47314270776525,652.0964652936591,0.6941837664480524,7.512660741335253,0.07269897936009832,0.03375211993342045,0.0,0.6941837664480524,0.0,0.6941837664480524,7.512660741335253,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_2/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,1.8221374460784812,0.013912505466832262,0.9110687230392406
compactall,compactall,8,256,32,input_32sst,32,16,4,1,5,0.5445844,544584.4,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,4.0,4.0,0.5445844,1.5589874,0.0,0.063367147,0.0,11.637708865485257,88.36229113451473,286.28154072237754,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,556.1557122898885,542.6126325225722,470.0151044210341,470.13618878161725,1098.7683448124608,10267636.627778964,10128336.744218562,10270281.755997356,20395973.371997528,10.267636627778964,10.128336744218561,10.270281755997356,20.395973371997524,29.22066,76.38408,6.546640000000001,854665.2191600001,1156368.48328,295.18018,385.50932,20.908160000000002,3.8498400000000004,0.0,295.18016,0.0,295.18016,385.50932,0.005792453525061724,5792.453525061725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005792453525061724,0.01215753119017177,0.0,0.002291185125166625,0.0,0.45411324679023135,0.4541132467902333,1.3245071319918564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889013315207468,5.745608554065555,4.976888930777283,4.978171067049514,11.634621869273023,108721.79765580676,107246.7811254242,108749.80635005231,215968.5787812312,0.10872179765580692,0.10724678112542468,0.1087498063500523,0.21596857878123102,1.9211083432227345,3.2138131783910553,0.1437505283468551,1858.412799265917,7443.638916495669,3.1462476300507607,6.878910450761805,0.16267032427581873,0.15116512296161444,0.0,3.1462168460549687,0.0,3.1462168460549687,6.878910450761805,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,3.089710245096995,0.03831367594764473,0.7724275612742487
compactall,compactall,8,256,32,input_32sst,32,16,8,1,5,0.48265539999999996,482655.4,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,8.0,8.0,0.48265539999999996,2.0253617999999998,0.0,0.07211191800000001,0.0,14.977000297732229,85.02299970226777,420.03373152294597,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,628.5941152220018,613.2912296604636,531.2338292598857,531.3706846671504,1241.8853448824655,11604980.07812529,11447536.604791803,11607969.730115455,23052516.682917096,11.60498007812529,11.447536604791804,11.607969730115453,23.052516682917094,49.29204,78.15824,18.86372,1935875.33188,1335115.89812,442.6879,753.48028,33.64262,9.329220000000001,0.0,442.68792,0.0,442.68792,753.48028,0.02106119999050388,21061.199990503865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02106119999050388,0.0771159191072765,0.0,0.004813583597192009,0.0,1.2635932223612794,1.2635932223612782,16.46868656475791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35557965641878,25.71396305578014,22.27347530655537,22.279213355162955,52.0695427121989,486571.49256347114,479970.23126887775,486696.8421479861,966541.723832349,0.4865714925634708,0.47997023126887767,0.4866968421479864,0.9665417238323485,1.1040605392821532,5.19012613472929,3.4464108851963666,161073.06576204035,85220.0436795703,33.14685213754091,9.19820907729325,0.4321822041685654,1.6329563771270803,0.0,33.146853490815694,0.0,33.146853490815694,9.19820907729325,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,3.486147673889073,0.15373654804706308,0.4357684592361341
compactall,compactall,8,256,32,input_32sst,32,16,16,1,5,0.5411668,541166.8,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,16.0,16.0,0.5411668,3.1526398,0.0,0.1166356932,0.0,21.560983240975915,78.43901675902408,582.5284337818186,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,559.6585833477624,546.0492085613454,472.9754305844772,473.0972775784252,1105.7077919091078,10332305.939594764,10192128.69467727,10334967.727793222,20524434.634272035,10.332305939594765,10.19212869467727,10.334967727793224,20.524434634272033,60.04818,78.7564,42.83572,3106224.20714,1170342.82828,678.6815,1412.83248,50.64778,18.03586,0.0,678.6815,0.0,678.6815,1412.83248,0.0052889712572484135,5288.971257248427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052889712572484135,0.06148325277471909,0.0,0.005796682834263555,0.0,1.213140486811455,1.2131404868114564,7.483145907927297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4888949549720625,5.35541995641377,4.63874321239116,4.639938236232928,10.844314911385817,101334.8917224222,99960.09252283373,101360.99741658727,201294.98424525565,0.10133489172242226,0.09996009252283346,0.10136099741658762,0.2012949842452561,2.7295587917463857,2.5064620380129448,1.1814500216259685,7995.38661733231,12655.311616018384,24.713609220670314,27.402446554962935,0.6205065137450222,0.25336497469066266,0.0,24.713609220670314,0.0,24.713609220670314,27.402446554962935,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,3.1092225169762813,0.03627979776101838,0.19432640731101758
compactall,compactall,8,256,32,input_32sst,32,16,32,1,5,0.8610882,861088.2,1.0,5.0,5592406.0,268435456.0,56.0,317550352.0,317843637.0,1.0,32.0,32.0,0.8610882,3.3567084,0.0,0.20099117679999998,0.0,23.39110012599199,76.60889987400802,390.1885050229718,317550352.0,309848601.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,352.1930963336971,343.6511327843034,297.643396069924,297.7200743722933,695.8442291180005,6502119.201612847,6413905.673951568,6503794.264687537,12916024.875564415,6.502119201612847,6.413905673951568,6.503794264687537,12.916024875564414,61.411120000000004,83.7396,87.80228,3691339.4979000003,709855.1744199999,497.50838000000005,1504.42704,41.48046000000001,24.53202,0.0,497.50838000000005,0.0,497.50838000000005,1504.42704,0.03318325892615128,33183.258926151306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03318325892615128,0.08837847345275893,0.0,0.016312884494808666,0.0,2.29725655246864,2.2972565524686392,13.056180557540232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.952694239552041,12.638544293932815,10.946506169055617,10.949326186301073,25.59123853348487,239130.07609840936,235885.8249660529,239191.6803151425,475015.9010644623,0.2391300760984091,0.23588582496605293,0.2391916803151425,0.47501590106446256,1.3137825138126928,2.48557576830802,14.471139303372073,166519.2405130967,27447.69641462793,10.461160079914631,150.78332761064266,0.3650360617802024,3.9875298476124295,0.0,10.461160079914631,0.0,10.461160079914631,150.78332761064266,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_32/repeat_01,computation,152.11178221633662,179.98961265387192,3322932.58644328,3.3229325864432795,1682608.0,10725.985735586264,1.9540483773903765,0.07632533108401643,0.061064011793449266
compactall,compactall,8,256,32,input_32sst,64,16,1,1,5,1.093739,1093739.0,1.0,5.0,3355444.0,268435456.0,47.0,298103713.0,298337144.0,1.0,1.0,1.0,1.093739,0.8630276,0.1764334914,0.0542779086,16.13075580622237,4.962853466007003,78.90639072777063,78.90639072777063,298103713.0,293721513.0,3354870.0,3327648.0,3355443.2,268389600.0,266211840.0,259.966762537258,256.14518535753734,234.05403008405216,234.09401964252805,516.1119478947953,3067792.983117688,3042900.3760758564,3068317.1342585445,6110693.359193545,3.0677929831176884,3.0429003760758566,3.0683171342585442,6.1106933591935455,16.98,43.58788,1.4592,277384.04374,533496.4349999999,83.34276,97.53384,5.57194,0.91708,0.0,83.34276,0.0,83.34276,97.53384,0.013265835473124227,13265.835473124187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013265835473124227,0.011880949298772385,0.006551206690901594,0.0006889013839685917,0.5462071660330686,0.05377866520877975,0.5470912403085246,0.5470912403085286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1610618875726693,3.1145934780908857,2.845976412178632,2.846462664605537,6.27565536566355,37302.78202970786,37000.1007537082,37309.155437517715,74302.88278341602,0.037302782029707875,0.03700010075370825,0.037309155437517734,0.07430288278341596,0.6403560728219893,2.2079477651430053,0.0613456110899549,11954.065869127611,14882.009435632166,0.5051482618004359,3.950250156433136,0.060373126471965785,0.013798898506764959,0.0,0.5051482618004359,0.0,0.5051482618004359,3.950250156433136,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_64/subcomp_1/repeat_01,computation,234.05403008405216,259.966762537258,3067792.983117688,3.0677929831176884,1093739.0,13265.835473124187,1.0,0.0,1.0
compactall,compactall,8,256,32,input_32sst,64,16,2,1,5,0.617209,617209.0,1.0,5.0,3355444.0,268435456.0,47.0,298103713.0,298337144.0,1.0,2.0,2.0,0.617209,0.917559,0.0,0.057250555800000005,0.0,9.276795419719482,90.72320458028051,148.66475838073,298103713.0,293721878.0,3354870.0,3327648.0,3355443.2,268389600.0,266211840.0,460.67098872997184,453.8995726963125,414.75264146354885,414.82350448181387,914.5705614262843,5436245.822191027,5392135.175944918,5437174.6379440315,10828380.998135945,5.436245822191027,5.392135175944918,5.437174637944031,10.828380998135945,25.23492,53.144780000000004,3.2678200000000004,559549.10536,935326.2002000001,147.85304000000002,190.89690000000002,10.794419999999999,1.99606,0.0,147.85308,0.0,147.85308,190.89690000000002,0.0070124495292301385,7012.449529230139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070124495292301385,0.011818268993384774,0.0,0.0006870985794883858,0.0,0.14651260752890283,0.14651260752890272,1.2074635335801078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.194735271837642,5.118377709562408,4.676939135321654,4.677738218896405,10.313112981400081,61301.57663448832,60804.16495560202,61312.050382718895,122105.7415900901,0.06130157663448833,0.06080416495560198,0.06131205038271886,0.12210574159009001,1.130764626967081,2.250246912140975,0.10347516416995906,8315.704023692435,8954.300740438754,1.63087794711928,3.9605014086602774,0.15390141519817155,0.07749099560594122,0.0,1.6308706023471011,0.0,1.6308706023471011,3.9605014086602774,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_64/subcomp_2/repeat_01,computation,234.05403008405216,259.966762537258,3067792.983117688,3.0677929831176884,1093739.0,13265.835473124187,1.772072345024133,0.02945025574130937,0.8860361725120665
compactall,compactall,8,256,32,input_32sst,64,16,4,1,5,0.37026719999999996,370267.2,1.0,5.0,3355444.0,268435456.0,47.0,298103713.0,298337144.0,1.0,4.0,4.0,0.37026719999999996,0.963446,0.0,0.061875527799999996,0.0,16.707361578923095,83.2926384210769,260.20914801706965,298103713.0,293721777.0,3354870.0,3327648.0,3355443.2,268389600.0,266211840.0,767.84125680145,756.5544760646279,691.3050686370968,691.4231823241676,1524.3957328660779,9061073.795640156,8987550.663338482,9062621.93535933,18048624.458978638,9.061073795640157,8.987550663338483,9.06262193535933,18.04862445897864,40.66618,78.17663999999999,10.02712,1183105.25362,1655333.43318,284.89628000000005,378.75382,19.23264,5.61538,0.0,284.89626000000004,0.0,284.89626000000004,378.75382,0.002462100274156202,2462.100274156193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002462100274156202,0.00392506264918154,0.0,0.0034066168067403376,0.0,0.8426209860850679,0.8426209860850657,1.1760386810296277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.108480613978258,5.033389180589423,4.599282091442374,4.600067906837529,10.141869794567672,60283.710228953605,59794.55769551609,60294.01006850135,120078.26792446956,0.06028371022895362,0.05979455769551633,0.06029401006850148,0.12007826792446935,1.792742785120052,5.2988997494196814,0.41468399245690657,14844.104488702553,8309.523095056307,3.812277231996638,7.617976950713369,0.4116019416863825,0.3381359099533796,0.0,3.812266611138308,0.0,3.812266611138308,7.617976950713369,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_64/subcomp_4/repeat_01,computation,234.05403008405216,259.966762537258,3067792.983117688,3.0677929831176884,1093739.0,13265.835473124187,2.953918143438036,0.040858788424045084,0.738479535859509
compactall,compactall,8,256,32,input_32sst,64,16,8,1,5,0.3778892,377889.2,1.0,5.0,3355444.0,268435456.0,47.0,298103713.0,298337144.0,1.0,8.0,8.0,0.3778892,1.417098,0.0,0.0736982258,0.0,19.565957966758894,80.4340420332411,375.06696739155757,298103713.0,293726335.0,3354870.0,3327648.0,3355443.2,268389600.0,266211840.0,755.1777420469675,744.088653619122,679.9038162831899,680.0199819967627,1499.2663956660895,8911635.300787028,8839324.738482669,8913157.908027967,17750960.039269697,8.911635300787028,8.839324738482668,8.913157908027967,17.750960039269696,54.000620000000005,77.2658,21.09094,2148150.11164,1555316.59232,433.93764,741.06512,31.375420000000002,9.75652,0.0,433.93764,0.0,433.93764,741.06512,0.02277464507209718,22774.645072097173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02277464507209718,0.08604248816021075,0.0,0.0042745400871241545,0.0,1.5200831195748974,1.5200831195748992,7.725121902015233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46161307285084,46.76468307215135,42.730777217716856,42.73807803160867,94.22629614500214,560080.8431480585,555536.2495536191,560176.5363759014,1115617.0927016772,0.5600808431480585,0.5555362495536191,0.5601765363759017,1.1156170927016777,5.395619490438515,4.4433983179544,3.8499993821298206,240853.60664644325,149597.03172518962,43.87818202699834,46.21484440027468,0.5034995507445856,2.000865128288261,0.0,43.878183413473245,0.0,43.878183413473245,46.21484440027468,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_64/subcomp_8/repeat_01,computation,234.05403008405216,259.966762537258,3067792.983117688,3.0677929831176884,1093739.0,13265.835473124187,2.8943378111890996,0.17793346724603992,0.36179222639863745
