benchmark,parsed_benchmark_name,sst_size_mb,input_data_mb,requested_input_sst_count,input_path_component,value_size,key_size,requested_subcompactions,requested_bg_threads,num_repeats,benchmark_elapsed_s,compaction_time_micros,compaction_time_count,compaction_runs,preload_entries,target_logical_input_bytes,preload_sst_count,preload_sst_bytes,preload_db_bytes,compaction_count,actual_subcompactions_avg,actual_subcompactions_max,total_compaction_wall_s,total_compaction_cpu_s,total_compaction_read_io_s,total_compaction_write_io_s,read_pct,write_pct,compute_pct,cpu_resource_pct,total_input_bytes,total_output_bytes,total_input_records,total_output_records,target_logical_input_records,total_logical_input_bytes,total_logical_output_bytes,input_throughput_mib_per_sec,output_throughput_mib_per_sec,logical_input_throughput_mib_per_sec,logical_target_throughput_mib_per_sec,total_rw_throughput_mib_per_sec,logical_input_throughput_records_per_sec,logical_output_throughput_records_per_sec,logical_target_throughput_records_per_sec,total_rw_throughput_records_per_sec,logical_input_throughput_mrecords_per_sec,logical_output_throughput_mrecords_per_sec,logical_target_throughput_mrecords_per_sec,total_rw_throughput_mrecords_per_sec,avg_device_util_pct,max_device_util_pct,avg_device_queue_depth,avg_device_rkib_per_sec,avg_device_wkib_per_sec,avg_process_cpu_pct,max_process_cpu_pct,avg_system_cpu_busy_pct,avg_system_cpu_iowait_pct,avg_foreground_cpu_pct,avg_compaction_cpu_pct,avg_flush_cpu_pct,avg_background_cpu_pct,max_compaction_cpu_pct,benchmark_elapsed_s_std,compaction_time_micros_std,compaction_time_count_std,compaction_runs_std,preload_entries_std,target_logical_input_bytes_std,preload_sst_count_std,preload_sst_bytes_std,preload_db_bytes_std,compaction_count_std,actual_subcompactions_avg_std,actual_subcompactions_max_std,total_compaction_wall_s_std,total_compaction_cpu_s_std,total_compaction_read_io_s_std,total_compaction_write_io_s_std,read_pct_std,write_pct_std,compute_pct_std,cpu_resource_pct_std,total_input_bytes_std,total_output_bytes_std,total_input_records_std,total_output_records_std,target_logical_input_records_std,total_logical_input_bytes_std,total_logical_output_bytes_std,input_throughput_mib_per_sec_std,output_throughput_mib_per_sec_std,logical_input_throughput_mib_per_sec_std,logical_target_throughput_mib_per_sec_std,total_rw_throughput_mib_per_sec_std,logical_input_throughput_records_per_sec_std,logical_output_throughput_records_per_sec_std,logical_target_throughput_records_per_sec_std,total_rw_throughput_records_per_sec_std,logical_input_throughput_mrecords_per_sec_std,logical_output_throughput_mrecords_per_sec_std,logical_target_throughput_mrecords_per_sec_std,total_rw_throughput_mrecords_per_sec_std,avg_device_util_pct_std,max_device_util_pct_std,avg_device_queue_depth_std,avg_device_rkib_per_sec_std,avg_device_wkib_per_sec_std,avg_process_cpu_pct_std,max_process_cpu_pct_std,avg_system_cpu_busy_pct_std,avg_system_cpu_iowait_pct_std,avg_foreground_cpu_pct_std,avg_compaction_cpu_pct_std,avg_flush_cpu_pct_std,avg_background_cpu_pct_std,max_compaction_cpu_pct_std,elapsed_source,compaction_time_source,run_dir,dominant_breakdown,baseline_logical_input_throughput_mib_per_sec,baseline_input_throughput_mib_per_sec,baseline_logical_input_throughput_records_per_sec,baseline_logical_input_throughput_mrecords_per_sec,baseline_compaction_time_micros,baseline_compaction_time_micros_std,speedup_vs_subcomp1,speedup_vs_subcomp1_std,efficiency_vs_subcomp1
compactall,compactall,8,32,4,input_4sst,64,16,16,1,5,0.0618024,61802.4,1.0,5.0,419431.0,33554432.0,6.0,37263412.0,37325142.0,1.0,5.0,5.0,0.0618024,0.1819636,0.0,0.012795462399999999,0.0,20.129037775592536,79.87096222440746,289.52269119685656,37263412.0,37160600.0,419354.0,418984.0,419430.4,33548320.0,33518720.0,593.7897478486018,592.1514461397885,534.5900282439031,534.6874225173758,1185.9411939883903,7006978.418198489,7000796.094875631,7008254.984419748,14007774.513074119,7.006978418198488,7.00079609487563,7.008254984419748,14.00777451307412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252664015245457,11252.664015245457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252664015245457,0.05036990217421511,0.0,0.005244647662159951,0.0,5.115319976536168,5.115319976536165,27.47389503219151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.45216466465995,103.16673390610507,93.13817867410275,93.15514705129887,206.618898570765,1220780.7355171998,1219703.6291294186,1221003.1434307843,2440484.3646466183,1.2207807355172,1.2197036291294185,1.2210031434307844,2.4404843646466183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_64/subcomp_16/repeat_01,computation,253.72201617434993,281.8188219909511,3325585.2104004393,3.325585210400439,126160.2,2768.679064102591,2.0413479088190747,0.3743682591494743,0.12758424430119217
compactall,compactall,8,32,4,input_4sst,64,16,32,1,5,0.063625,63625.0,1.0,5.0,419431.0,33554432.0,6.0,37263412.0,37325142.0,1.0,5.0,5.0,0.063625,0.1843242,0.0,0.010821271399999999,0.0,17.13365516919807,82.86634483080192,287.96820180126525,37263412.0,37160600.0,419354.0,418984.0,419430.4,33548320.0,33518720.0,568.2595229501547,566.6916606708351,511.605118687981,511.6983254561716,1134.95118362099,6705710.611667106,6699794.099779018,6706932.291419132,13405504.711446123,6.705710611667105,6.699794099779018,6.706932291419132,13.405504711446122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008406830246888538,8406.830246888538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008406830246888538,0.03258933428838337,0.0,0.001512428377337796,0.0,2.2333975210963177,2.2333975210963146,14.11961407910647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27332662798328,74.06840204251387,66.86841583857387,66.88059825955962,148.34172867049713,876457.7000793554,875684.3931619792,876617.3775077001,1752142.0932413342,0.8764577000793554,0.8756843931619789,0.8766173775077,1.7521420932413339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_64/subcomp_32/repeat_01,computation,253.72201617434993,281.8188219909511,3325585.2104004393,3.325585210400439,126160.2,2768.679064102591,1.9828715127701375,0.26558783772016253,0.0619647347740668
compactall,compactall,8,32,4,input_4sst,128,16,1,1,5,0.09067,90670.0,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,1.0,1.0,0.09067,0.058185799999999996,0.024962596400000002,0.0075216036,27.46336829606455,8.30638257418984,64.2302491297456,64.2302491297456,35875080.0,35828256.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,377.76833693144374,377.2752753240974,353.2939313751957,353.33167126928265,755.0436122555411,2572607.8985116472,2571404.362506386,2572882.7120337454,5144012.261018033,2.5726078985116474,2.571404362506386,2.572882712033745,5.144012261018034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030011339190379356,3001.133919037936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030011339190379356,0.0007457963260837367,0.002690085285068903,5.2812921754434216e-05,2.160924074757128,0.3295475257438668,1.8446003522335026,1.844600352233506,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,13.035851281913377,13.01883694493002,12.191300058705956,12.192602369139655,26.054688226843385,88774.3378497058,88732.80679788606,88783.82098488195,177507.14464759204,0.08877433784970583,0.08873280679788609,0.08878382098488204,0.1775071446475919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_1/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,1.0,0.0,1.0
compactall,compactall,8,32,4,input_4sst,128,16,2,1,5,0.0528956,52895.6,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,2.0,2.0,0.0528956,0.061929,0.0,0.0074868032,0.0,14.166280267317797,85.8337197326822,117.23616068834849,35875080.0,35829434.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,647.8812824611508,647.0569445357937,605.9071207617974,605.9718455377795,1294.9382269969446,4412081.007360572,4410016.915761709,4412552.318795989,8822097.923122281,4.412081007360572,4.410016915761709,4.41255231879599,8.822097923122282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002166144925899466,2166.1449258994653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002166144925899466,0.0006374401932730633,0.0,0.00026041382883894656,0.0,0.5029333901647919,0.5029333901647919,3.938767481583097,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,26.301299341722366,26.267834632800405,24.59732205242822,24.59994961052262,52.569133974522735,179112.23311421517,179028.43953585447,179131.36640835687,358140.6726500698,0.17911223311421504,0.17902843953585446,0.1791313664083568,0.35814067265006966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_2/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,1.714131232087357,0.09025824038076057,0.8570656160436785
compactall,compactall,8,32,4,input_4sst,128,16,4,1,5,0.035357,35357.0,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,4.0,4.0,0.035357,0.0653884,0.0,0.0094117244,0.0,26.6639730659847,73.3360269340153,185.0463725888317,35875080.0,35831951.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,968.2913574501956,967.1272781518226,905.558849026265,905.655583478846,1935.4186356020182,6594078.303309478,6590993.413978253,6594782.702096628,13185071.71728773,6.594078303309478,6.590993413978254,6.594782702096627,13.18507171728773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091330060768621,913.3006076862098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091330060768621,0.002830909224966426,0.0,0.0019906357395576514,0.0,5.749678083625953,5.749678083625952,9.02740373539692,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,24.90533911684984,24.875397932864455,23.291801637735258,23.2942897363094,49.78073704971437,169605.7235700686,169526.37739565465,169623.84135097472,339132.10096572386,0.16960572357006853,0.16952637739565465,0.1696238413509747,0.33913210096572377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_4/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,2.5644144016743504,0.10766907727547854,0.6411036004185876
compactall,compactall,8,32,4,input_4sst,128,16,8,1,5,0.0467838,46783.8,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,5.0,5.0,0.0467838,0.1109364,0.0,0.0107320804,0.0,22.958316569500457,77.04168343049955,232.85747119617344,35875080.0,35831799.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,748.3353302577868,747.4325113252886,699.8530712268463,699.927831584834,1495.7678415830756,5096174.541769178,5093790.412592841,5096718.930082632,10189964.954362018,5.0961745417691775,5.093790412592841,5.096718930082632,10.189964954362019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006926106334730936,6926.106334730936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006926106334730936,0.029282670742949653,0.0,0.001822906220503797,0.0,2.1441699500931453,2.1441699500931453,31.02596375142247,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,115.46383761300247,115.3245378440339,107.98330387696772,107.99483897024156,230.7883754570364,786310.422542329,785942.5651220866,786394.4185281945,1572252.987664415,0.786310422542329,0.7859425651220864,0.7863944185281947,1.5722529876644151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_8/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,1.9380640307114856,0.29400432696170475,0.2422580038389357
compactall,compactall,8,32,4,input_4sst,128,16,16,1,5,0.0458256,45825.6,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,5.0,5.0,0.0458256,0.106316,0.0,0.0106254372,0.0,23.35902375031349,76.64097624968652,225.9463486609177,35875080.0,35831799.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,778.5432898980173,777.6040269854308,728.1039535183842,728.1817317184884,1556.147316883448,5301891.188642314,5299410.819618648,5302457.552211428,10601302.008260962,5.301891188642314,5.299410819618648,5.302457552211428,10.601302008260962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094932788561171,9493.2788561171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094932788561171,0.03806860421922506,0.0,0.0019337622858406768,0.0,1.7773264582604802,1.7773264582604815,37.07984287052032,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,156.30235755526203,156.11378871200517,146.17602637759273,146.19164132951695,312.41614626726715,1064421.340520213,1063923.3752419343,1064535.0451301355,2128344.715762148,1.064421340520213,1.0639233752419344,1.0645350451301356,2.1283447157621476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_16/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,1.9785883872769807,0.4150853700751224,0.1236617742048113
compactall,compactall,8,32,4,input_4sst,128,16,32,1,5,0.039269399999999996,39269.4,1.0,5.0,233017.0,33554432.0,6.0,35875080.0,35936952.0,1.0,5.0,5.0,0.039269399999999996,0.08527420000000001,0.0,0.010573981999999999,0.0,26.91989548147048,73.08010451852952,213.09971229378067,35875080.0,35831799.0,232992.0,232883.0,233016.8888888889,33550848.0,33535152.0,886.266756349352,885.1975319328054,828.8483601912565,828.9369002044008,1771.4642882821572,6035489.570388243,6032666.004071921,6036134.299088402,12068155.574460164,6.0354895703882425,6.032666004071922,6.036134299088401,12.068155574460164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401727967974695,5401.727967974693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401727967974695,0.027384416965858527,0.0,0.0028971110677629875,0.0,6.743413837162608,6.743413837162609,37.094943308674715,0.0,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0.0,109.9197873384363,109.78717611315695,102.79843493545384,102.8094161658182,219.7069634515932,748555.3591033226,748205.1645295076,748635.3219825623,1496760.5236328302,0.7485553591033227,0.7482051645295076,0.7486353219825623,1.4967605236328296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_128/subcomp_32/repeat_01,computation,353.2939313751957,377.76833693144374,2572607.8985116472,2.5726078985116474,90670.0,3001.133919037936,2.3089224688943553,0.32667080514583186,0.0721538271529486
compactall,compactall,8,32,4,input_4sst,256,16,1,1,5,0.06706,67060.0,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,1.0,1.0,0.06706,0.0378802,0.021939909400000002,0.0072398906,32.66314961955114,10.816911199495646,56.519939180953216,56.51993918095322,34802527.0,34777339.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,496.07598754318434,495.7169572355795,478.26280744701546,478.28561388230884,991.792944778764,1843731.2558145649,1843163.2916480799,1843819.175964176,3686894.547462645,1.8437312558145653,1.8431632916480798,1.8438191759641758,3.686894547462645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003314446680820193,3314.446680820194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003314446680820193,0.0015572932158074786,0.0019535590581940027,7.736077618431725e-05,1.5035776951168782,0.4285798984538141,1.19887039294371,1.1988703929437179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.115880094398175,23.099150194646406,22.28583117942802,22.286893901343337,46.215030289044606,85913.19012794089,85886.7244414331,85917.28698343753,171799.9145693739,0.08591319012794091,0.08588672444143311,0.08591728698343751,0.17179991456937388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_1/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,1.0,0.0,1.0
compactall,compactall,8,32,4,input_4sst,256,16,2,1,5,0.0417712,41771.2,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,2.0,2.0,0.0417712,0.039862999999999996,0.0,0.007456537399999999,0.0,17.879447355539973,82.12055264446003,95.50327406134474,34802527.0,34778734.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,795.3512003055926,794.8074526889649,766.7915954738544,766.8281606899518,1590.1586529945575,2956026.7059396775,2955116.097498859,2956167.666998628,5911142.803438536,2.956026705939678,2.955116097498858,2.9561676669986285,5.911142803438536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013027947497591477,1302.7947497591474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013027947497591477,0.0003547652745126004,0.0,0.0003129999203613955,0.0,1.1402712259043701,1.140271225904372,2.346909244761725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.948450555631293,24.931394366462353,24.052597391948126,24.053744363858772,49.879844922093696,92724.17780463016,92695.613983198,92728.59944881458,185419.79178782826,0.09272417780463023,0.09269561398319803,0.09272859944881455,0.1854197917878284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_2/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,1.6054123415176007,0.0938250921236142,0.8027061707588004
compactall,compactall,8,32,4,input_4sst,256,16,4,1,5,0.0303338,30333.8,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,4.0,4.0,0.0303338,0.0417138,0.0,0.008163795400000002,0.0,26.923642279161157,73.07635772083884,137.56621579288827,34802527.0,34781395.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,1095.7842142904124,1095.1188570875752,1056.4366102018453,1056.4869874271217,2190.9030713779875,4072625.275658126,4071370.6973605556,4072819.482824932,8143995.973018682,4.072625275658126,4.071370697360556,4.072819482824933,8.143995973018681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011683594309971571,1168.359430997157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011683594309971571,0.0019980760145700163,0.0,0.000492926780216941,0.0,1.4554956172177695,1.4554956172177733,5.2907703103415455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.969606702799155,41.94412287144281,40.4625549979487,40.46448449492819,83.91372957424187,155985.52966738632,155937.4780920486,155992.96799174204,311923.0077594349,0.15598552966738652,0.1559374780920485,0.15599296799174223,0.3119230077594347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_4/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,2.2107352194581624,0.13852650819510154,0.5526838048645406
compactall,compactall,8,32,4,input_4sst,256,16,8,1,5,0.040988800000000006,40988.8,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,5.0,5.0,0.040988800000000006,0.0847886,0.0,0.0117946688,0.0,28.752488465003683,71.24751153499632,204.05941944631894,34802527.0,34779910.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,820.6007429522735,820.0674619349684,791.1344732913452,791.1721993216627,1640.668204887242,3049869.931860094,3048930.4148734,3050015.367926146,6098800.346733494,3.049869931860094,3.048930414873399,3.0500153679261457,6.098800346733493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004532819934654365,4532.819934654364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004532819934654365,0.019088127478618745,0.0,0.0015192902731173395,0.0,1.6543017311000017,1.6543017311000001,25.86481207519676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69019766007028,98.62606219655993,95.14641342380492,95.15095057469212,197.31625985663027,366795.0205966164,366682.02884280885,366812.5115801778,733477.0494394251,0.3667950205966164,0.36668202884280887,0.3668125115801778,0.733477049439425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_8/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,1.63605667889765,0.19817420557337165,0.20450708486220626
compactall,compactall,8,32,4,input_4sst,256,16,16,1,5,0.039577799999999996,39577.8,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,5.0,5.0,0.039577799999999996,0.0800304,0.0,0.0105495806,0.0,26.727052367848938,73.27294763215106,199.06402774119277,34802527.0,34779910.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,854.9658781349888,854.4102643640181,824.265619413089,824.3049253348978,1709.3761424990068,3177592.4490503646,3176613.586951529,3177743.975691051,6354206.036001894,3.1775924490503646,3.1766135869515293,3.177743975691051,6.3542060360018935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005103025510420265,5103.025510420264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005103025510420265,0.018606278710155882,0.0,0.0013988351677035574,0.0,1.77759908294918,1.7775990829491803,25.99339814945665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.52942409507885,127.44654698144973,122.95007605967612,122.95593905573249,254.97597107652862,473979.77556746686,473833.76538983826,474002.37776214624,947813.5409573052,0.47397977556746684,0.47383376538983824,0.47400237776214627,0.9478135409573054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_16/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,1.694384225500154,0.2339691061298767,0.10589901409375962
compactall,compactall,8,32,4,input_4sst,256,16,32,1,5,0.0350918,35091.8,1.0,5.0,123362.0,33554432.0,5.0,34802527.0,34860271.0,1.0,5.0,5.0,0.0350918,0.06677960000000001,0.0,0.0118848444,0.0,34.7886947441986,65.21130525580139,186.40673158210444,34802527.0,34779910.0,123356.0,123318.0,123361.88235294117,33552832.0,33542496.0,977.2867676826014,976.6516616506551,942.1941898609073,942.2391193233079,1953.9384293332564,3632214.025101437,3631095.11614724,3632387.230821901,7263309.141248678,3.6322140251014368,3.6310951161472405,3.6323872308219007,7.263309141248678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00609870928639823,6098.70928639823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00609870928639823,0.019149264556112853,0.0,0.0020572859845626327,0.0,8.03180317305828,8.031803173058282,24.935254409032073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.03386315895372,181.9155654306575,175.49736054750747,175.5057293128288,363.9494285896113,676552.6482847913,676344.2352312321,676584.9103673854,1352896.8835160232,0.6765526482847913,0.6763442352312322,0.6765849103673854,1.3528968835160236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_256/subcomp_32/repeat_01,computation,478.26280744701546,496.07598754318434,1843731.2558145649,1.8437312558145653,67060.0,3314.446680820194,1.9109877521244278,0.3452856492923418,0.05971836725388837
